,Date,compound_mean
462,2014-03-05,0.0258
463,2014-03-06,0.0258
464,2014-03-11,-0.34
465,2014-03-13,0.2548333333333333
466,2014-03-14,0.051600000000000014
467,2014-03-17,-0.4215
468,2014-03-18,0.05664444444444445
469,2014-03-20,0.07592092767839141
470,2014-03-24,-0.3182
471,2014-03-25,-0.0258
472,2014-03-26,0.07592092767839141
473,2014-03-27,-0.19573333333333331
474,2014-03-28,0.07592092767839141
475,2014-03-31,0.07592092767839141
476,2014-04-01,-0.25
477,2014-04-02,0.5106
478,2014-04-06,0.8173
479,2014-04-08,0.69526
480,2014-04-09,0.6739
481,2014-04-11,0.32948000000000005
482,2014-04-14,-0.5994
483,2014-04-17,0.4404
484,2014-04-21,0.1531
485,2014-04-22,0.07592092767839141
486,2014-04-23,0.07592092767839141
487,2014-04-24,0.2382
488,2014-04-25,-0.09041428571428571
489,2014-04-27,-0.1943
490,2014-04-28,-0.04571428571428572
491,2014-04-29,0.07592092767839141
492,2014-04-30,0.07592092767839141
493,2014-05-01,0.37186666666666673
494,2014-05-02,-0.15466666666666665
495,2014-05-03,-0.296
496,2014-05-05,0.34
497,2014-05-08,0.07592092767839141
498,2014-05-13,0.4939
499,2014-05-15,-0.128
500,2014-05-16,0.296
501,2014-05-20,0.07592092767839141
502,2014-05-22,-0.128
503,2014-05-26,0.07592092767839141
504,2014-05-28,0.3818
505,2014-05-29,0.6633
506,2014-05-30,0.07592092767839141
507,2014-06-03,0.07592092767839141
508,2014-06-04,-0.7003
509,2014-06-07,0.07592092767839141
510,2014-06-09,0.07592092767839141
511,2014-06-10,0.34
512,2014-06-13,0.4168
513,2014-06-18,0.7096
514,2014-06-19,0.7096
515,2014-06-26,0.07592092767839141
516,2014-06-30,0.07592092767839141
517,2014-07-02,0.07592092767839141
518,2014-07-09,-0.4767
519,2014-07-10,-0.21324
520,2014-07-11,-0.2263
521,2014-07-15,-0.05464
522,2014-07-16,-0.24974999999999997
523,2014-07-17,-0.10927777777777775
524,2014-07-18,0.25
525,2014-07-22,0.0332
526,2014-07-23,-0.18668
527,2014-07-25,-0.2263
528,2014-07-28,0.07592092767839141
529,2014-07-29,0.07592092767839141
530,2014-07-30,0.07592092767839141
531,2014-07-31,0.3818
532,2014-08-01,-0.25
533,2014-08-04,0.07592092767839141
534,2014-08-06,0.07592092767839141
535,2014-08-07,0.34
536,2014-08-08,-0.5106
537,2014-08-12,-0.4019
538,2014-08-13,0.07592092767839141
539,2014-08-18,0.34
540,2014-08-19,0.34
541,2014-08-21,-0.08346666666666668
542,2014-08-22,0.07592092767839141
543,2014-08-24,0.4215
544,2014-08-26,-0.4404
545,2014-08-28,0.128
546,2014-08-29,0.07592092767839141
547,2014-08-30,-0.3875
548,2014-09-01,0.07592092767839141
549,2014-09-02,-0.4588
550,2014-09-04,-0.35473999999999994
551,2014-09-09,0.07592092767839141
552,2014-09-10,0.07592092767839141
553,2014-09-11,-0.2732
554,2014-09-12,-0.5267
555,2014-09-15,0.07592092767839141
556,2014-09-16,0.3182
557,2014-09-18,-0.2732
558,2014-09-19,0.07592092767839141
559,2014-09-21,0.07592092767839141
560,2014-09-22,0.1779
561,2014-09-23,0.07592092767839141
562,2014-09-24,0.0516
563,2014-09-25,0.0516
564,2014-09-26,0.07592092767839141
565,2014-09-27,0.07592092767839141
566,2014-09-28,0.3818
567,2014-09-29,-0.31232
568,2014-09-30,-0.3263666666666667
569,2014-10-04,0.4588
570,2014-10-06,0.4939
571,2014-10-07,-0.24927499999999997
572,2014-10-10,-0.25780000000000003
573,2014-10-12,0.07592092767839141
574,2014-10-15,-0.03394999999999998
575,2014-10-16,-0.4215
576,2014-10-19,0.07592092767839141
577,2014-10-20,0.24115
578,2014-10-21,0.07592092767839141
579,2014-10-22,-0.08299999999999999
580,2014-10-23,0.22868333333333335
581,2014-10-24,0.4514444444444444
582,2014-10-27,0.07592092767839141
583,2014-10-30,0.2732
584,2014-10-31,-0.2732
585,2014-11-04,0.07592092767839141
586,2014-11-05,0.07592092767839141
587,2014-11-06,0.552
588,2014-11-10,-0.296
589,2014-11-11,0.07592092767839141
590,2014-11-12,0.07592092767839141
591,2014-11-18,0.07004999999999999
592,2014-11-19,0.07592092767839141
593,2014-11-24,0.07592092767839141
594,2014-11-25,-0.1027
595,2014-12-02,-0.4019
596,2014-12-03,0.07592092767839141
597,2014-12-04,0.1547
598,2014-12-05,0.07592092767839141
599,2014-12-08,0.07592092767839141
600,2014-12-10,-0.2263
601,2014-12-11,0.1026
602,2014-12-12,-0.4019
603,2014-12-15,-0.178
604,2014-12-18,0.07592092767839141
605,2014-12-23,0.07592092767839141
606,2014-12-25,0.5106
607,2014-12-26,0.07592092767839141
608,2015-01-02,0.07592092767839141
609,2015-01-03,0.07592092767839141
610,2015-01-08,-0.3182
611,2015-01-12,0.34
612,2015-01-16,-0.34
613,2015-01-21,0.4767
614,2015-01-22,0.1406
615,2015-01-26,0.21702857142857143
616,2015-01-27,-0.07179999999999999
617,2015-01-28,-0.14045
618,2015-01-29,0.3612
619,2015-01-30,-0.2732
620,2015-02-05,-0.4019
621,2015-02-09,-0.3144375
622,2015-02-13,0.07592092767839141
623,2015-02-18,-0.5994
624,2015-02-26,-0.5511
625,2015-03-02,0.7845
626,2015-03-04,0.07592092767839141
627,2015-03-06,-0.7964
628,2015-03-07,0.07592092767839141
629,2015-03-13,0.128
630,2015-03-17,0.07592092767839141
631,2015-03-18,0.22706666666666667
632,2015-03-19,0.07592092767839141
633,2015-03-23,0.07592092767839141
634,2015-03-27,0.1779
635,2015-04-02,0.07592092767839141
636,2015-04-07,-0.4019
637,2015-04-08,0.4019
638,2015-04-16,0.07592092767839141
639,2015-04-17,0.07592092767839141
640,2015-04-20,0.07592092767839141
641,2015-04-21,0.4939
642,2015-04-23,0.5634
643,2015-04-24,0.31565
644,2015-04-27,0.07592092767839141
645,2015-04-29,0.2263
646,2015-04-30,0.4588
647,2015-05-05,-0.01724
648,2015-05-06,-0.4871
649,2015-05-08,0.3688666666666667
650,2015-05-12,0.07592092767839141
651,2015-05-13,-0.2586
652,2015-05-20,0.3182
653,2015-05-21,0.07592092767839141
654,2015-05-22,-0.023849999999999996
655,2015-05-26,-0.5994
656,2015-05-29,-0.0516
657,2015-06-01,0.34
658,2015-06-02,0.2937666666666667
659,2015-06-03,0.07592092767839141
660,2015-06-04,0.1779
661,2015-06-08,0.07592092767839141
662,2015-06-10,0.07592092767839141
663,2015-06-16,-0.296
664,2015-06-17,-0.025799999999999997
665,2015-06-18,0.07592092767839141
666,2015-06-29,-0.4939
667,2015-06-30,0.6249
668,2015-07-08,-0.1356
669,2015-07-16,0.07592092767839141
670,2015-07-20,0.2524
671,2015-07-21,0.020700000000000014
672,2015-07-22,-0.35403333333333337
673,2015-07-23,0.07592092767839141
674,2015-07-29,0.5022
675,2015-07-30,-0.3182
676,2015-08-07,0.07592092767839141
677,2015-08-20,-0.34
678,2015-08-21,-0.31066666666666665
679,2015-08-28,-0.4215
680,2015-08-29,-0.4215
681,2015-08-31,0.07592092767839141
682,2015-09-08,0.16633333333333336
683,2015-09-09,-0.44040000000000007
684,2015-09-11,0.128
685,2015-09-14,0.07592092767839141
686,2015-09-16,-0.3182
687,2015-09-17,-0.3182
688,2015-09-22,0.07592092767839141
689,2015-09-23,0.5859
690,2015-09-28,0.07592092767839141
691,2015-09-29,0.2023
692,2015-10-02,0.07592092767839141
693,2015-10-05,0.1027
694,2015-10-06,-0.10626666666666666
695,2015-10-13,0.6808
696,2015-10-16,0.07592092767839141
697,2015-10-20,-0.1531
698,2015-10-22,0.08399999999999999
699,2015-10-23,0.03026000000000001
700,2015-10-25,0.07592092767839141
701,2015-10-26,0.0
702,2015-10-29,0.07592092767839141
703,2015-11-02,0.07592092767839141
704,2015-11-03,-0.1531
705,2015-11-10,0.07592092767839141
706,2015-11-11,0.07592092767839141
707,2015-11-27,0.4019
708,2015-12-03,0.07592092767839141
709,2015-12-09,-0.1027
710,2015-12-10,0.07592092767839141
711,2015-12-20,0.296
712,2015-12-21,0.4019
713,2015-12-31,-0.53514
714,2016-01-01,-0.7184
715,2016-01-04,0.07592092767839141
716,2016-01-05,0.07592092767839141
717,2016-01-15,0.6597
718,2016-01-26,0.3818
719,2016-01-28,0.07592092767839141
720,2016-01-29,0.0258
721,2016-02-01,0.1027
722,2016-02-02,0.07592092767839141
723,2016-02-08,-0.128
724,2016-02-25,0.4404
725,2016-03-07,0.07592092767839141
726,2016-03-10,0.07592092767839141
727,2016-03-11,0.07592092767839141
728,2016-03-24,-0.39966666666666667
729,2016-03-25,0.07592092767839141
730,2016-03-26,-0.128
731,2016-03-28,0.296
732,2016-03-31,0.38983999999999996
733,2016-04-04,0.1027
734,2016-04-14,0.07592092767839141
735,2016-04-15,-0.02675000000000001
736,2016-04-18,0.07592092767839141
737,2016-04-19,0.07592092767839141
738,2016-04-20,-0.296
739,2016-04-21,0.3544
740,2016-04-22,-0.3057142857142857
741,2016-04-24,-0.2263
742,2016-04-25,0.41915
743,2016-04-27,-0.1531
744,2016-05-06,0.4019
745,2016-05-09,0.07592092767839141
746,2016-05-10,0.07592092767839141
747,2016-05-11,0.0772
748,2016-05-16,0.296
749,2016-05-17,0.1779
750,2016-05-18,0.07592092767839141
751,2016-05-20,0.5719
752,2016-05-21,0.3612
753,2016-05-23,0.2732
754,2016-05-24,0.07592092767839141
755,2016-05-25,-0.49066666666666664
756,2016-05-26,-0.61865
757,2016-05-27,-0.4404
758,2016-05-28,-0.4111
759,2016-05-31,0.07592092767839141
760,2016-06-01,0.07592092767839141
761,2016-06-13,0.1345833333333333
762,2016-06-14,0.1026
763,2016-06-15,-0.13795
764,2016-06-16,0.5719
765,2016-07-04,0.07592092767839141
766,2016-07-05,0.4767
767,2016-07-07,0.43335
768,2016-07-11,-0.296
769,2016-07-14,0.5989
770,2016-07-15,0.51695
771,2016-07-18,0.07592092767839141
772,2016-07-19,0.4602
773,2016-07-20,0.09465714285714287
774,2016-07-22,-0.1027
775,2016-07-25,-0.5719
776,2016-07-28,-0.2732
777,2016-07-29,0.296
778,2016-08-01,0.07592092767839141
779,2016-08-02,-0.3612
780,2016-08-08,0.07592092767839141
781,2016-08-09,0.296
782,2016-08-11,0.7506
783,2016-08-15,-0.296
784,2016-08-22,0.6392
785,2016-08-23,0.4939
786,2016-08-30,0.2732
787,2016-09-07,0.07592092767839141
788,2016-09-08,0.07592092767839141
789,2016-09-14,0.3804
790,2016-09-20,0.41915
791,2016-09-22,0.07592092767839141
792,2016-09-26,0.07592092767839141
793,2016-09-27,0.07592092767839141
794,2016-09-29,0.5611666666666667
795,2016-09-30,0.07592092767839141
796,2016-10-03,0.07592092767839141
797,2016-10-04,0.35229999999999995
798,2016-10-05,0.07592092767839141
799,2016-10-06,0.4019
800,2016-10-10,0.3182
801,2016-10-12,0.07592092767839141
802,2016-10-14,0.47669999999999996
803,2016-10-19,0.4404
804,2016-10-20,0.296
805,2016-10-21,0.02532857142857144
806,2016-10-23,0.3182
807,2016-10-24,0.07592092767839141
808,2016-10-25,0.07592092767839141
809,2016-10-26,-0.5106
810,2016-11-02,0.07592092767839141
811,2016-11-03,0.07592092767839141
812,2016-11-06,0.07592092767839141
813,2016-11-10,0.4019
814,2016-11-14,0.28459999999999996
815,2016-11-15,0.4939
816,2016-11-16,0.07592092767839141
817,2016-11-21,0.07592092767839141
818,2016-11-23,0.8126
819,2016-11-29,0.07592092767839141
820,2016-12-05,0.07592092767839141
821,2016-12-06,0.6705
822,2016-12-13,0.3818
823,2016-12-20,0.5719
824,2017-01-13,0.617
